productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,extAttack2
642476,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/642476_200w.jpg,3,24325,https://cpt.tcgcsv.com/x_87,2025-07-18T17:01:58.913,1,"<strong>Ability: Gentle Fin</strong> Once during your turn, if this Pok̩mon is in the Active Spot, you may put a Basic Pok̩mon with 70 HP or less from your discard pile onto your Bench.",0.1,0.22,1.95,0.18,0.15,Reverse Holofoil,024/086,Uncommon,Water,110,Basic,[WCC] Waterfall (70),Lx2,,1,
642476,Alomomola,Alomomola,https://tcgplayer-cdn.tcgplayer.com/product/642476_200w.jpg,3,24325,https://cpt.tcgcsv.com/x_87,2025-07-18T17:01:58.913,1,"<strong>Ability: Gentle Fin</strong> Once during your turn, if this Pok̩mon is in the Active Spot, you may put a Basic Pok̩mon with 70 HP or less from your discard pile onto your Bench.",0.01,0.1,1.58,0.08,0.02,Normal,024/086,Uncommon,Water,110,Basic,[WCC] Waterfall (70),Lx2,,1,
642477,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/642477_200w.jpg,3,24325,https://cpt.tcgcsv.com/z_87,2025-07-18T17:01:59.357,1,,0.01,0.1,1.58,0.07,0.01,Normal,025/086,Common,Water,70,Basic,"[W] Snotted Up (10)<br> During your opponent's next turn, the Defending Pok̩mon can't use attacks.",Mx2,,2,
642477,Cubchoo,Cubchoo,https://tcgplayer-cdn.tcgplayer.com/product/642477_200w.jpg,3,24325,https://cpt.tcgcsv.com/z_87,2025-07-18T17:01:59.357,1,,0.02,0.15,2.35,0.13,0.08,Reverse Holofoil,025/086,Common,Water,70,Basic,"[W] Snotted Up (10)<br> During your opponent's next turn, the Defending Pok̩mon can't use attacks.",Mx2,,2,
642478,Beartic,Beartic,https://tcgplayer-cdn.tcgplayer.com/product/642478_200w.jpg,3,24325,https://cpt.tcgcsv.com/B_87,2025-07-18T17:01:59.803,1,,0.09,0.22,2.95,0.15,0.1,Reverse Holofoil,026/086,Rare,Water,150,Stage 1,[C] Continuous Headbutt (50x)<br> Flip a coin until you get tails. This attack does 50 damage for each heads.,Mx2,,3,"[WWWC] Sheer Cold (150)<br> During your opponent's next turn, the Defending Pok̩mon can't use attacks."
642478,Beartic,Beartic,https://tcgplayer-cdn.tcgplayer.com/product/642478_200w.jpg,3,24325,https://cpt.tcgcsv.com/B_87,2025-07-18T17:01:59.803,1,,0.01,0.1,2.26,0.06,0.02,Holofoil,026/086,Rare,Water,150,Stage 1,[C] Continuous Headbutt (50x)<br> Flip a coin until you get tails. This attack does 50 damage for each heads.,Mx2,,3,"[WWWC] Sheer Cold (150)<br> During your opponent's next turn, the Defending Pok̩mon can't use attacks."
642479,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/642479_200w.jpg,3,24325,https://cpt.tcgcsv.com/C_87,2025-07-18T17:02:00.33,1,,0.05,0.17,1.95,0.14,0.08,Reverse Holofoil,027/086,Uncommon,Water,90,Basic,[W] Drag Off<br> Switch in 1 of your opponent's Benched Pok̩mon to the Active Spot. This attack does 20 damage to the new Active Pok̩mon.,Mx2,,1,[W] Icicle (30)
642479,Cryogonal,Cryogonal,https://tcgplayer-cdn.tcgplayer.com/product/642479_200w.jpg,3,24325,https://cpt.tcgcsv.com/C_87,2025-07-18T17:02:00.33,1,,0.01,0.1,1.72,0.03,0.01,Normal,027/086,Uncommon,Water,90,Basic,[W] Drag Off<br> Switch in 1 of your opponent's Benched Pok̩mon to the Active Spot. This attack does 20 damage to the new Active Pok̩mon.,Mx2,,1,[W] Icicle (30)
642480,Kyurem ex,Kyurem ex,https://tcgplayer-cdn.tcgplayer.com/product/642480_200w.jpg,3,24325,https://cpt.tcgcsv.com/D_87,2025-07-18T17:02:01.27,1,,0.18,0.75,45.0,0.54,0.39,Holofoil,028/086,Double Rare,Water,230,Basic,[CC] Slash (50),Mx2,,2,[WWC] Blizzard Burst (130)<br> This attack also does 10 damage to each of your opponent's Benched Pok̩mon for each Prize card your opponent has taken. <em>(Don't apply Weakness and Resistance for Benched Pok̩mon.)</em>
642481,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/642481_200w.jpg,3,24325,https://cpt.tcgcsv.com/F_87,2025-07-18T17:02:01.49,1,,0.02,0.14,2.26,0.1,0.06,Reverse Holofoil,029/086,Common,Lightning,70,Basic,"[C] Call for Family<br> Search your deck for up to 2 Basic Pok̩mon and put them onto your Bench. Then, shuffle your deck.",Fx2,,0,[L] Static Shock (20)
642481,Emolga,Emolga,https://tcgplayer-cdn.tcgplayer.com/product/642481_200w.jpg,3,24325,https://cpt.tcgcsv.com/F_87,2025-07-18T17:02:01.49,1,,0.01,0.1,1.58,0.07,0.01,Normal,029/086,Common,Lightning,70,Basic,"[C] Call for Family<br> Search your deck for up to 2 Basic Pok̩mon and put them onto your Bench. Then, shuffle your deck.",Fx2,,0,[L] Static Shock (20)
642482,Tynamo,Tynamo,https://tcgplayer-cdn.tcgplayer.com/product/642482_200w.jpg,3,24325,https://cpt.tcgcsv.com/G_87,2025-07-18T17:02:01.983,1,,0.07,0.25,4.95,0.22,0.09,Reverse Holofoil,030/086,Common,Lightning,40,Basic,[C] Hold Still<br> Heal 10 damage from this Pok̩mon.,Fx2,,0,
642482,Tynamo,Tynamo,https://tcgplayer-cdn.tcgplayer.com/product/642482_200w.jpg,3,24325,https://cpt.tcgcsv.com/G_87,2025-07-18T17:02:01.983,1,,0.01,0.17,2.26,0.12,0.05,Normal,030/086,Common,Lightning,40,Basic,[C] Hold Still<br> Heal 10 damage from this Pok̩mon.,Fx2,,0,
642483,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/642483_200w.jpg,3,24325,https://cpt.tcgcsv.com/H_87,2025-07-18T17:02:02.403,1,"<strong>Ability: Dynamotor</strong> Once during your turn, you may attach a Basic Lightning Energy card from your discard pile to 1 of your Benched Pok̩mon.",0.01,0.2,3.0,0.13,0.05,Normal,031/086,Uncommon,Lightning,90,Stage 1,[LLC] Electric Ball (50),Fx2,,2,
642483,Eelektrik,Eelektrik,https://tcgplayer-cdn.tcgplayer.com/product/642483_200w.jpg,3,24325,https://cpt.tcgcsv.com/H_87,2025-07-18T17:02:02.403,1,"<strong>Ability: Dynamotor</strong> Once during your turn, you may attach a Basic Lightning Energy card from your discard pile to 1 of your Benched Pok̩mon.",0.13,0.39,7.95,0.36,0.24,Reverse Holofoil,031/086,Uncommon,Lightning,90,Stage 1,[LLC] Electric Ball (50),Fx2,,2,
642484,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/642484_200w.jpg,3,24325,https://cpt.tcgcsv.com/J_87,2025-07-18T17:02:02.85,1,,0.01,0.1,1.58,0.04,0.02,Normal,032/086,Uncommon,Lightning,160,Stage 2,"[L] Thunder Fang (60)<br> Flip a coin. If heads, your opponent's Active Pok̩mon is now Paralyzed.",Fx2,,3,[LLLC] Buzz Flip (100x)<br> Flip 4 coins. This attack does 100 damage for each heads.
642484,Eelektross,Eelektross,https://tcgplayer-cdn.tcgplayer.com/product/642484_200w.jpg,3,24325,https://cpt.tcgcsv.com/J_87,2025-07-18T17:02:02.85,1,,0.1,0.25,2.35,0.21,0.12,Reverse Holofoil,032/086,Uncommon,Lightning,160,Stage 2,"[L] Thunder Fang (60)<br> Flip a coin. If heads, your opponent's Active Pok̩mon is now Paralyzed.",Fx2,,3,[LLLC] Buzz Flip (100x)<br> Flip 4 coins. This attack does 100 damage for each heads.
642485,Thundurus,Thundurus,https://tcgplayer-cdn.tcgplayer.com/product/642485_200w.jpg,3,24325,https://cpt.tcgcsv.com/K_87,2025-07-18T17:02:03.337,1,,0.01,0.12,2.26,0.09,0.04,Holofoil,033/086,Rare,Lightning,120,Basic,"[C] Charge<br> Search your deck for a Basic Lightning Energy card and attach it to this Pok̩mon. Then, shuffle your deck.",Fx2,,1,[LCC] Disaster Volt (110)<br> Discard an Energy from this Pok̩mon.
642485,Thundurus,Thundurus,https://tcgplayer-cdn.tcgplayer.com/product/642485_200w.jpg,3,24325,https://cpt.tcgcsv.com/K_87,2025-07-18T17:02:03.337,1,,0.05,0.18,2.95,0.12,0.1,Reverse Holofoil,033/086,Rare,Lightning,120,Basic,"[C] Charge<br> Search your deck for a Basic Lightning Energy card and attach it to this Pok̩mon. Then, shuffle your deck.",Fx2,,1,[LCC] Disaster Volt (110)<br> Discard an Energy from this Pok̩mon.
642486,Zekrom ex,Zekrom ex,https://tcgplayer-cdn.tcgplayer.com/product/642486_200w.jpg,3,24325,https://cpt.tcgcsv.com/L_87,2025-07-18T17:02:03.847,1,,0.18,0.86,15.0,0.62,0.52,Holofoil,034/086,Double Rare,Lightning,230,Basic,[CC] Slash (50),Fx2,,2,[LLC] Voltage Burst (130+)<br> This attack does 50 more damage for each Prize card your opponent has taken. This Pok̩mon also does 30 damage to itself.
642487,Munna,Munna,https://tcgplayer-cdn.tcgplayer.com/product/642487_200w.jpg,3,24325,https://cpt.tcgcsv.com/M_87,2025-07-18T17:02:04.003,1,,0.01,0.16,2.35,0.13,0.07,Reverse Holofoil,035/086,Common,Psychic,70,Basic,[C] Rest<br> This Pok̩mon is now Asleep. Heal 30 damage from it.,Dx2,F-30,1,[P] Mumble (10)
642487,Munna,Munna,https://tcgplayer-cdn.tcgplayer.com/product/642487_200w.jpg,3,24325,https://cpt.tcgcsv.com/M_87,2025-07-18T17:02:04.003,1,,0.01,0.09,1.58,0.04,0.01,Normal,035/086,Common,Psychic,70,Basic,[C] Rest<br> This Pok̩mon is now Asleep. Heal 30 damage from it.,Dx2,F-30,1,[P] Mumble (10)
642488,Musharna,Musharna,https://tcgplayer-cdn.tcgplayer.com/product/642488_200w.jpg,3,24325,https://cpt.tcgcsv.com/N_87,2025-07-18T17:02:04.437,1,,0.08,0.2,1.99,0.17,0.09,Reverse Holofoil,036/086,Uncommon,Psychic,120,Stage 1,"[C] Dream Calling<br> Search your deck for any number of Fennel cards, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,F-30,2,[P] Sleep Pulse (50)<br> Your opponent's Active Pok̩mon is now Asleep.
642488,Musharna,Musharna,https://tcgplayer-cdn.tcgplayer.com/product/642488_200w.jpg,3,24325,https://cpt.tcgcsv.com/N_87,2025-07-18T17:02:04.437,1,,0.01,0.1,1.58,0.04,0.01,Normal,036/086,Uncommon,Psychic,120,Stage 1,"[C] Dream Calling<br> Search your deck for any number of Fennel cards, reveal them, and put them into your hand. Then, shuffle your deck.",Dx2,F-30,2,[P] Sleep Pulse (50)<br> Your opponent's Active Pok̩mon is now Asleep.
642489,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/642489_200w.jpg,3,24325,https://cpt.tcgcsv.com/P_87,2025-07-22T12:33:27.323,1,,0.03,0.15,2.35,0.14,0.1,Reverse Holofoil,037/086,Common,Psychic,40,Basic,[C] Rollout (10),Dx2,F-30,1,
642489,Solosis,Solosis,https://tcgplayer-cdn.tcgplayer.com/product/642489_200w.jpg,3,24325,https://cpt.tcgcsv.com/P_87,2025-07-22T12:33:27.323,1,,0.01,0.1,1.58,0.05,0.01,Normal,037/086,Common,Psychic,40,Basic,[C] Rollout (10),Dx2,F-30,1,
642490,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/642490_200w.jpg,3,24325,https://cpt.tcgcsv.com/Q_87,2025-07-18T17:02:05.54,1,,0.01,0.15,2.35,0.15,0.02,Reverse Holofoil,038/086,Common,Psychic,70,Stage 1,"[C] Cellular Evolution<br> Search your deck for a card that evolves from 1 of your Pok̩mon and put it onto that Pok̩mon to evolve it. Then, shuffle your deck.",Dx2,F-30,1,[C] Spray Fluid (30)
642490,Duosion,Duosion,https://tcgplayer-cdn.tcgplayer.com/product/642490_200w.jpg,3,24325,https://cpt.tcgcsv.com/Q_87,2025-07-18T17:02:05.54,1,,0.01,0.1,1.58,0.06,0.02,Normal,038/086,Common,Psychic,70,Stage 1,"[C] Cellular Evolution<br> Search your deck for a card that evolves from 1 of your Pok̩mon and put it onto that Pok̩mon to evolve it. Then, shuffle your deck.",Dx2,F-30,1,[C] Spray Fluid (30)
642491,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/642491_200w.jpg,3,24325,https://cpt.tcgcsv.com/R_87,2025-07-21T16:26:15.85,1,,0.1,0.19,2.35,0.13,0.1,Reverse Holofoil,039/086,Uncommon,Psychic,140,Stage 2,"[C] Cellular Ascension<br> For each of your Benched Pok̩mon, search your deck for a card that evolves from that Pok̩mon and put it onto that Pok̩mon to evolve it. Then, shuffle your deck.",Dx2,F-30,1,[C] Evo-Lariat (40+)<br> This attack does 40 more damage for each of your Evolution Pok̩mon in play.
642491,Reuniclus,Reuniclus,https://tcgplayer-cdn.tcgplayer.com/product/642491_200w.jpg,3,24325,https://cpt.tcgcsv.com/R_87,2025-07-21T16:26:15.85,1,,0.01,0.1,1.58,0.06,0.03,Normal,039/086,Uncommon,Psychic,140,Stage 2,"[C] Cellular Ascension<br> For each of your Benched Pok̩mon, search your deck for a card that evolves from that Pok̩mon and put it onto that Pok̩mon to evolve it. Then, shuffle your deck.",Dx2,F-30,1,[C] Evo-Lariat (40+)<br> This attack does 40 more damage for each of your Evolution Pok̩mon in play.
642492,Elgyem,Elgyem,https://tcgplayer-cdn.tcgplayer.com/product/642492_200w.jpg,3,24325,https://cpt.tcgcsv.com/S_87,2025-07-18T17:02:06.343,1,,0.01,0.1,1.58,0.05,0.01,Normal,040/086,Common,Psychic,60,Basic,[P] Slight Shift<br> Move an Energy from 1 of your opponent's Pok̩mon to another of their Pok̩mon.,Dx2,F-30,1,[CCC] Beam (40)
642492,Elgyem,Elgyem,https://tcgplayer-cdn.tcgplayer.com/product/642492_200w.jpg,3,24325,https://cpt.tcgcsv.com/S_87,2025-07-18T17:02:06.343,1,,0.02,0.14,1.95,0.1,0.05,Reverse Holofoil,040/086,Common,Psychic,60,Basic,[P] Slight Shift<br> Move an Energy from 1 of your opponent's Pok̩mon to another of their Pok̩mon.,Dx2,F-30,1,[CCC] Beam (40)
642493,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/642493_200w.jpg,3,24325,https://cpt.tcgcsv.com/T_87,2025-07-18T17:02:06.81,1,,0.05,0.21,2.26,0.18,0.17,Reverse Holofoil,041/086,Uncommon,Psychic,90,Stage 1,[P] Calm Mind<br> Heal 40 damage from this Pok̩mon.,Dx2,F-30,1,[CCC] Psychic (80+)<br> This attack does 30 more damage for each Energy attached to your opponent's Active Pok̩mon.
642493,Beheeyem,Beheeyem,https://tcgplayer-cdn.tcgplayer.com/product/642493_200w.jpg,3,24325,https://cpt.tcgcsv.com/T_87,2025-07-18T17:02:06.81,1,,0.01,0.1,1.58,0.05,0.02,Normal,041/086,Uncommon,Psychic,90,Stage 1,[P] Calm Mind<br> Heal 40 damage from this Pok̩mon.,Dx2,F-30,1,[CCC] Psychic (80+)<br> This attack does 30 more damage for each Energy attached to your opponent's Active Pok̩mon.
642494,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/642494_200w.jpg,3,24325,https://cpt.tcgcsv.com/V_87,2025-07-18T17:02:07.243,1,,0.02,0.11,2.35,0.1,0.04,Reverse Holofoil,042/086,Common,Psychic,90,Basic,"[CC] Best Punch (60)<br> Flip a coin. If tails, this attack does nothing.",Dx2,F-30,3,
642494,Golett,Golett,https://tcgplayer-cdn.tcgplayer.com/product/642494_200w.jpg,3,24325,https://cpt.tcgcsv.com/V_87,2025-07-18T17:02:07.243,1,,0.01,0.1,1.58,0.03,0.01,Normal,042/086,Common,Psychic,90,Basic,"[CC] Best Punch (60)<br> Flip a coin. If tails, this attack does nothing.",Dx2,F-30,3,
642495,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/642495_200w.jpg,3,24325,https://cpt.tcgcsv.com/W_87,2025-07-18T19:00:41.443,1,,0.08,0.23,2.35,0.2,0.08,Reverse Holofoil,043/086,Uncommon,Psychic,160,Stage 1,"[CCC] Double Smash (80x)<br>
Flip 2 coins. This attack does 80 damage for each heads.",Dx2,F-30,3,[PPCCC] Golurk Hammer (200)
642495,Golurk,Golurk,https://tcgplayer-cdn.tcgplayer.com/product/642495_200w.jpg,3,24325,https://cpt.tcgcsv.com/W_87,2025-07-18T19:00:41.443,1,,0.01,0.1,1.58,0.05,0.02,Normal,043/086,Uncommon,Psychic,160,Stage 1,"[CCC] Double Smash (80x)<br>
Flip 2 coins. This attack does 80 damage for each heads.",Dx2,F-30,3,[PPCCC] Golurk Hammer (200)
642496,Meloetta ex,Meloetta ex,https://tcgplayer-cdn.tcgplayer.com/product/642496_200w.jpg,3,24325,https://cpt.tcgcsv.com/X_87,2025-07-18T17:02:08.16,0,"<strong>Ability: Debut Performance</strong> If you go first, this Pok̩mon can use attacks during your first turn.",0.04,0.58,5.0,0.37,0.34,Holofoil,044/086,Double Rare,Psychic,200,Basic,"[P] Echoed Voice (30)<br> During your next turn, this Pok̩mon's Echoed Voice attack does 80 more damage <em>(before applying Weakness and Resistance)</em>.",Dx2,F-30,1,
642497,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/642497_200w.jpg,3,24325,https://cpt.tcgcsv.com/Z_87,2025-08-19T20:56:45.557,1,,0.01,0.1,1.58,0.02,0.01,Normal,045/086,Common,Fighting,70,Basic,[F] Mud-Slap (10),Gx2,,1,[FF] Corkscrew Punch (30)
642497,Drilbur,Drilbur,https://tcgplayer-cdn.tcgplayer.com/product/642497_200w.jpg,3,24325,https://cpt.tcgcsv.com/Z_87,2025-08-19T20:56:45.557,1,,0.01,0.15,2.26,0.09,0.06,Reverse Holofoil,045/086,Common,Fighting,70,Basic,[F] Mud-Slap (10),Gx2,,1,[FF] Corkscrew Punch (30)
642498,Excadrill ex,Excadrill ex,https://tcgplayer-cdn.tcgplayer.com/product/642498_200w.jpg,3,24325,https://cpt.tcgcsv.com/-_87,2025-07-18T17:02:08.93,1,,0.1,0.6,75.0,0.4,0.29,Holofoil,046/086,Double Rare,Fighting,270,Stage 1,[FF] Piercing Drill (60)<br> This attack also does 60 damage to 1 of your opponent's Benched Pok̩mon that has any damage counters on it. <em>(Don't apply Weakness and Resistance for Benched Pok̩mon.)</em>,Gx2,,3,[FFF] Rock Tumble (200)<br> This attack's damage isn't affected by Resistance.
642499,Timburr,Timburr,https://tcgplayer-cdn.tcgplayer.com/product/642499_200w.jpg,3,24325,https://cpt.tcgcsv.com/__87,2025-07-18T17:02:09.087,1,,0.02,0.1,1.6,0.06,0.02,Normal,047/086,Common,Fighting,70,Basic,[F] Low Kick (10),Px2,,2,[FCC] Strength (50)
642499,Timburr,Timburr,https://tcgplayer-cdn.tcgplayer.com/product/642499_200w.jpg,3,24325,https://cpt.tcgcsv.com/__87,2025-07-18T17:02:09.087,1,,0.03,0.18,1.95,0.17,0.05,Reverse Holofoil,047/086,Common,Fighting,70,Basic,[F] Low Kick (10),Px2,,2,[FCC] Strength (50)
642500,Gurdurr,Gurdurr,https://tcgplayer-cdn.tcgplayer.com/product/642500_200w.jpg,3,24325,https://cpt.tcgcsv.com/0097,2025-08-19T20:58:32.127,1,,0.02,0.1,2.26,0.05,0.02,Normal,048/086,Common,Fighting,100,Stage 1,[F] Low Kick (30),Px2,,3,[FCC] Hammer Arm (60)<br> Discard the top card of your opponent's deck.
642500,Gurdurr,Gurdurr,https://tcgplayer-cdn.tcgplayer.com/product/642500_200w.jpg,3,24325,https://cpt.tcgcsv.com/0097,2025-08-19T20:58:32.127,1,,0.02,0.14,10.0,0.1,0.08,Reverse Holofoil,048/086,Common,Fighting,100,Stage 1,[F] Low Kick (30),Px2,,3,[FCC] Hammer Arm (60)<br> Discard the top card of your opponent's deck.
642501,Conkeldurr,Conkeldurr,https://tcgplayer-cdn.tcgplayer.com/product/642501_200w.jpg,3,24325,https://cpt.tcgcsv.com/2097,2025-07-18T17:02:10.597,1,<strong>Ability: Craftsmanship</strong> This Pok̩mon gets +40 HP for each Fighting Energy attached to it.,0.08,0.22,2.95,0.18,0.13,Reverse Holofoil,049/086,Rare,Fighting,140,Stage 2,[FCCC] Swing Around (100+)<br> Flip 2 coins. This attack does 50 more damage for each heads.,Px2,,3,
642501,Conkeldurr,Conkeldurr,https://tcgplayer-cdn.tcgplayer.com/product/642501_200w.jpg,3,24325,https://cpt.tcgcsv.com/2097,2025-07-18T17:02:10.597,1,<strong>Ability: Craftsmanship</strong> This Pok̩mon gets +40 HP for each Fighting Energy attached to it.,0.01,0.1,2.26,0.08,0.03,Holofoil,049/086,Rare,Fighting,140,Stage 2,[FCCC] Swing Around (100+)<br> Flip 2 coins. This attack does 50 more damage for each heads.,Px2,,3,
642502,Throh,Throh,https://tcgplayer-cdn.tcgplayer.com/product/642502_200w.jpg,3,24325,https://cpt.tcgcsv.com/3097,2025-07-18T17:02:11.753,1,,0.01,0.1,1.58,0.03,0.01,Normal,050/086,Uncommon,Fighting,130,Basic,[FC] Shoulder Throw (120-)<br> This attack does 30 less damage for each Retreat Cost.,Px2,,2,
642502,Throh,Throh,https://tcgplayer-cdn.tcgplayer.com/product/642502_200w.jpg,3,24325,https://cpt.tcgcsv.com/3097,2025-07-18T17:02:11.753,1,,0.08,0.19,1.95,0.16,0.16,Reverse Holofoil,050/086,Uncommon,Fighting,130,Basic,[FC] Shoulder Throw (120-)<br> This attack does 30 less damage for each Retreat Cost.,Px2,,2,
642503,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/642503_200w.jpg,3,24325,https://cpt.tcgcsv.com/5097,2025-07-18T17:02:12.33,1,,0.01,0.1,1.58,0.05,0.01,Normal,051/086,Common,Fighting,70,Basic,[C] Flail (10x)<br> This attack does 10 damage for each damage counter on this Pok̩mon.,Gx2,,2,[CC] Dig Claws (20)
642503,Dwebble,Dwebble,https://tcgplayer-cdn.tcgplayer.com/product/642503_200w.jpg,3,24325,https://cpt.tcgcsv.com/5097,2025-07-18T17:02:12.33,1,,0.03,0.15,2.35,0.11,0.04,Reverse Holofoil,051/086,Common,Fighting,70,Basic,[C] Flail (10x)<br> This attack does 10 damage for each damage counter on this Pok̩mon.,Gx2,,2,[CC] Dig Claws (20)
642504,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/642504_200w.jpg,3,24325,https://cpt.tcgcsv.com/6097,2025-07-18T17:02:12.833,1,"<strong>Ability: Sturdy</strong> If this Pok̩mon has full HP and would be Knocked Out by damage from an attack, it is not Knocked Out, and its remaining HP becomes 10.",0.01,0.1,1.58,0.05,0.01,Normal,052/086,Uncommon,Fighting,150,Stage 1,"[FCC] Stone Edge (80+)<br> Flip a coin. If heads, this attack does 60 more damage.",Gx2,,3,
642504,Crustle,Crustle,https://tcgplayer-cdn.tcgplayer.com/product/642504_200w.jpg,3,24325,https://cpt.tcgcsv.com/6097,2025-07-18T17:02:12.833,1,"<strong>Ability: Sturdy</strong> If this Pok̩mon has full HP and would be Knocked Out by damage from an attack, it is not Knocked Out, and its remaining HP becomes 10.",0.01,0.21,1.95,0.21,0.14,Reverse Holofoil,052/086,Uncommon,Fighting,150,Stage 1,"[FCC] Stone Edge (80+)<br> Flip a coin. If heads, this attack does 60 more damage.",Gx2,,3,
642505,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/642505_200w.jpg,3,24325,https://cpt.tcgcsv.com/7097,2025-07-18T17:02:13.49,1,,0.01,0.12,2.26,0.09,0.02,Holofoil,053/086,Rare,Fighting,130,Basic,[C] Abundant Harvest<br> Attach a Basic Fighting Energy card from your discard pile to this Pok̩mon.,Gx2,,2,[FCC] Earthquake (110)<br> This attack also does 10 damage to each of your Benched Pok̩mon. <em>(Don't apply Weakness and Resistance for Benched Pok̩mon.)</em>
642505,Landorus,Landorus,https://tcgplayer-cdn.tcgplayer.com/product/642505_200w.jpg,3,24325,https://cpt.tcgcsv.com/7097,2025-07-18T17:02:13.49,1,,0.05,0.19,4.99,0.14,0.09,Reverse Holofoil,053/086,Rare,Fighting,130,Basic,[C] Abundant Harvest<br> Attach a Basic Fighting Energy card from your discard pile to this Pok̩mon.,Gx2,,2,[FCC] Earthquake (110)<br> This attack also does 10 damage to each of your Benched Pok̩mon. <em>(Don't apply Weakness and Resistance for Benched Pok̩mon.)</em>
642506,Venipede,Venipede,https://tcgplayer-cdn.tcgplayer.com/product/642506_200w.jpg,3,24325,https://cpt.tcgcsv.com/8097,2025-07-18T17:02:14.323,1,,0.01,0.1,1.58,0.03,0.01,Normal,054/086,Common,Darkness,80,Basic,[C] Poison Spray<br> Your opponent's Active Pok̩mon is now Poisoned.,Fx2,,3,
642506,Venipede,Venipede,https://tcgplayer-cdn.tcgplayer.com/product/642506_200w.jpg,3,24325,https://cpt.tcgcsv.com/8097,2025-07-18T17:02:14.323,1,,0.01,0.12,1.95,0.07,0.05,Reverse Holofoil,054/086,Common,Darkness,80,Basic,[C] Poison Spray<br> Your opponent's Active Pok̩mon is now Poisoned.,Fx2,,3,
642507,Whirlipede,Whirlipede,https://tcgplayer-cdn.tcgplayer.com/product/642507_200w.jpg,3,24325,https://cpt.tcgcsv.com/9097,2025-07-18T17:02:14.843,1,,0.04,0.15,1.95,0.12,0.04,Reverse Holofoil,055/086,Common,Darkness,100,Stage 1,"[C] Venoshock (30+)<br> If your opponent's Active Pok̩mon is Poisoned, this attack does 60 more damage.",Fx2,,3,
642507,Whirlipede,Whirlipede,https://tcgplayer-cdn.tcgplayer.com/product/642507_200w.jpg,3,24325,https://cpt.tcgcsv.com/9097,2025-07-18T17:02:14.843,1,,0.01,0.1,1.58,0.03,0.01,Normal,055/086,Common,Darkness,100,Stage 1,"[C] Venoshock (30+)<br> If your opponent's Active Pok̩mon is Poisoned, this attack does 60 more damage.",Fx2,,3,
642508,Scolipede,Scolipede,https://tcgplayer-cdn.tcgplayer.com/product/642508_200w.jpg,3,24325,https://cpt.tcgcsv.com/b097,2025-07-22T12:49:12.187,1,"<strong>Ability: Poison Point</strong> If this Pok̩mon is in the Active Spot and is damaged by an attack from your opponent's Pok̩mon <em>(even if this Pok̩mon is Knocked Out)</em>, the Attacking Pok̩mon is now Poisoned.",0.01,0.2,1.95,0.19,0.15,Reverse Holofoil,056/086,Uncommon,Darkness,160,Stage 2,"[DC] Venoshock (90+)<br> If your opponent's Active Pok̩mon is Poisoned, this attack does 90 more damage.",Fx2,,3,
642508,Scolipede,Scolipede,https://tcgplayer-cdn.tcgplayer.com/product/642508_200w.jpg,3,24325,https://cpt.tcgcsv.com/b097,2025-07-22T12:49:12.187,1,"<strong>Ability: Poison Point</strong> If this Pok̩mon is in the Active Spot and is damaged by an attack from your opponent's Pok̩mon <em>(even if this Pok̩mon is Knocked Out)</em>, the Attacking Pok̩mon is now Poisoned.",0.01,0.1,1.58,0.03,0.01,Normal,056/086,Uncommon,Darkness,160,Stage 2,"[DC] Venoshock (90+)<br> If your opponent's Active Pok̩mon is Poisoned, this attack does 90 more damage.",Fx2,,3,
642509,Sandile,Sandile,https://tcgplayer-cdn.tcgplayer.com/product/642509_200w.jpg,3,24325,https://cpt.tcgcsv.com/c097,2025-07-18T17:02:15.923,1,,0.01,0.13,2.26,0.1,0.08,Reverse Holofoil,057/086,Common,Darkness,70,Basic,[D] Tighten Up (10)<br> Your opponent discards a card from their hand.,Gx2,,2,
