productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
625684,Destined Rivals 3 Pack Blister [Zebstrika],Destined Rivals 3 Pack Blister Zebstrika,https://tcgplayer-cdn.tcgplayer.com/product/625684_200w.jpg,3,24269,https://cpt.tcgcsv.com/Jh07,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!
<br><br>
Each blister comes with 3 Destined Rivals booster packs and a promotional card of Zebstrika.",21.99,30.01,48.84,24.79,,Normal,0196214111332,,,,,,,,,,
625687,Destined Rivals Premium Checklane Blister [Skeledirge],Destined Rivals Premium Checklane Blister Skeledirge,https://tcgplayer-cdn.tcgplayer.com/product/625687_200w.jpg,3,24269,https://cpt.tcgcsv.com/Mh07,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!<br><br>
Product details: <br>
â¢ 1 Destined Rivals booster pack<br>
â¢ TCGO Code<br>
â¢ Coin<br>
â¢ 3 cards!",20.0,22.33,28.0,15.96,,Normal,820650853319,,,,,,,,,,
625688,Destined Rivals Premium Checklane Blister [Togekiss],Destined Rivals Premium Checklane Blister Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/625688_200w.jpg,3,24269,https://cpt.tcgcsv.com/Nh07,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!<br><br>
Product details: <br>
â¢ 1 Destined Rivals booster pack<br>
â¢ TCGO Code<br>
â¢ Coin<br>
â¢ 3 cards!",25.9,25.9,25.9,19.52,,Normal,820650853319,,,,,,,,,,
628395,Destined Rivals Premium Checklane Blister [Gastrodon],Destined Rivals Premium Checklane Blister Gastrodon,https://tcgplayer-cdn.tcgplayer.com/product/628395_200w.jpg,3,24269,https://cpt.tcgcsv.com/Wm27,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!<br><br>
Product details: <br>
â¢ 1 Destined Rivals booster pack<br>
â¢ TCGO Code<br>
â¢ Coin<br>
â¢ 2 cards featuring an evolution line!",10.0,15.0,20.25,13.48,,Normal,,,,,,,,,,,
628396,Destined Rivals Premium Checklane Blister [Rabsca],Destined Rivals Premium Checklane Blister Rabsca,https://tcgplayer-cdn.tcgplayer.com/product/628396_200w.jpg,3,24269,https://cpt.tcgcsv.com/Xm27,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!<br><br>
Product details: <br>
â¢ 1 Destined Rivals booster pack<br>
â¢ TCGO Code<br>
â¢ Coin<br>
â¢ 2 cards featuring an evolution line!",9.0,14.13,20.25,13.44,,Normal,,,,,,,,,,,
628398,Destined Rivals Elite Trainer Box Case,Destined Rivals Elite Trainer Box Case,https://tcgplayer-cdn.tcgplayer.com/product/628398_200w.jpg,3,24269,https://cpt.tcgcsv.com/-m27,2025-05-30T04:10:27.47,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!<br><br>

Each sealed PokÃ©mon TCG: Scarlet & VioletâDestined Rivals Elite Trainer Box includes 10 elite trainer boxes. 
<br>
Individual PokÃ©mon TCG: Scarlet & VioletâDestined Rivals Elite Trainer Boxes include:<br>
â¢ 9 PokÃ©mon TCG: Scarlet & VioletâDestined Rivals booster packs<br>
â¢ 65 card sleeves<br>
â¢ 45 PokÃ©mon TCG Energy cards<br>
â¢ A playerâs guide to the Scarlet & VioletâDestined Rivals expansion<br>
â¢ 6 damage-counter dice<br>
â¢ 1 competition-legal coin-flip die<br>
â¢ 2 plastic condition markers<br>
â¢ A collectorâs box to hold everything, with 4 dividers to keep it organized<br>
â¢ A code card for PokÃ©mon Trading Card Game Live<br>",919.79,969.99,1199.99,950.01,,Normal,10196214111384,,,,,,,,,,
628413,Destined Rivals Sleeved Booster Case,Destined Rivals Sleeved Booster Case,https://tcgplayer-cdn.tcgplayer.com/product/628413_200w.jpg,3,24269,https://cpt.tcgcsv.com/hn27,2025-05-30T04:10:27.47,1,"A Growing Storm of Stellar Strength!<br>
Terawatts of electricity crash down from the sky in a tropical paradise, setting the stage for the supercharged Pikachu ex! With the power of a Stellar Tera PokÃ©mon ex, it lights up the shoreline, revealing a parade of dragon PokÃ©mon led by the towering Alolan Exeggutor ex! Archaludon ex and Latias ex round out the horde, while new ACE SPEC cards and more new PokÃ©mon ex bring surprises of their own. Currents crackle and dragons roar in the PokÃ©mon TCG: Scarlet & VioletâSurging Sparks expansion!

<br><br>Each sealed Destined Rivals sleeved booster case contains 144 sleeved booster packs.",1209.99,1248.97,1395.0,1279.39,,Normal,10196214111230,,,,,,,,,,
628428,Destined Rivals Booster Bundle Case,Destined Rivals Booster Bundle Case,https://tcgplayer-cdn.tcgplayer.com/product/628428_200w.jpg,3,24269,https://cpt.tcgcsv.com/Bn27,2025-05-30T04:10:27.47,1,"Whose Side Are You On?<br>
PokÃ©mon Trainers, be on high alert! The nefarious Team Rocket is setting its latest plan into motion, and heroic Trainers are racing to stop it. Join forces with the likes of Cynthia and Garchomp ex, Ethan and Ho-Oh ex, or Arven and Mabosstiff exâ¦ Or reconsider your loyalties and fight alongside Team Rocketâs PokÃ©mon like Mewtwo exâunder the command of Giovanni! Choose a side, assemble your allies, and battle boldly in the PokÃ©mon TCG: Scarlet & VioletâDestined Rivals expansion!<br><br>

Each sealed Destined Rivals Booster Bundle Case contains 25 bundle boxes.<br><br>

Expand your collection with this Booster Bundle containing <strong>six booster packs from PokÃ©mon TCG: Scarlet & VioletâDestined Rivals!</strong>",1600.0,1622.22,1716.99,1287.47,,Normal,0196214111387,,,,,,,,,,
630803,Cynthia's Roselia,Cynthias Roselia,https://tcgplayer-cdn.tcgplayer.com/product/630803_200w.jpg,3,24269,https://cpt.tcgcsv.com/5l37,2025-07-14T12:09:58.413,1,,0.01,0.15,5.01,0.1,0.06,Normal,,007/182,Common,Grass,70,Basic,[C] Spike Sting (20),Rx2,1,,
630803,Cynthia's Roselia,Cynthias Roselia,https://tcgplayer-cdn.tcgplayer.com/product/630803_200w.jpg,3,24269,https://cpt.tcgcsv.com/5l37,2025-07-14T12:09:58.413,1,,0.25,0.49,5.25,0.34,0.4,Reverse Holofoil,,007/182,Common,Grass,70,Basic,[C] Spike Sting (20),Rx2,1,,
630804,Cynthia's Roserade,Cynthias Roserade,https://tcgplayer-cdn.tcgplayer.com/product/630804_200w.jpg,3,24269,https://cpt.tcgcsv.com/6l37,2025-07-14T12:09:58.477,1,<strong>Ability: Cheer On to Glory</strong> Attacks used by your Cynthia's PokÃ©mon do 30 more damage to your opponent's Active PokÃ©mon <em>(before applying Weakness and Resistance)</em>.,0.15,0.52,5.2,0.44,0.56,Reverse Holofoil,,008/182,Rare,Grass,130,Stage 1,[GCC] Leaf Step (80),Rx2,1,,
630804,Cynthia's Roserade,Cynthias Roserade,https://tcgplayer-cdn.tcgplayer.com/product/630804_200w.jpg,3,24269,https://cpt.tcgcsv.com/6l37,2025-07-14T12:09:58.477,1,<strong>Ability: Cheer On to Glory</strong> Attacks used by your Cynthia's PokÃ©mon do 30 more damage to your opponent's Active PokÃ©mon <em>(before applying Weakness and Resistance)</em>.,0.05,0.25,44.0,0.23,0.22,Holofoil,,008/182,Rare,Grass,130,Stage 1,[GCC] Leaf Step (80),Rx2,1,,
630805,Smoliv,Smoliv,https://tcgplayer-cdn.tcgplayer.com/product/630805_200w.jpg,3,24269,https://cpt.tcgcsv.com/7l37,2025-07-14T12:10:05.927,1,,0.01,0.1,5.01,0.04,0.04,Normal,,021/182,Common,Grass,60,Basic,[C] Ram (10),Rx2,1,,
630805,Smoliv,Smoliv,https://tcgplayer-cdn.tcgplayer.com/product/630805_200w.jpg,3,24269,https://cpt.tcgcsv.com/7l37,2025-07-14T12:10:05.927,1,,0.03,0.15,4.95,0.14,0.09,Reverse Holofoil,,021/182,Common,Grass,60,Basic,[C] Ram (10),Rx2,1,,
630806,Dolliv,Dolliv,https://tcgplayer-cdn.tcgplayer.com/product/630806_200w.jpg,3,24269,https://cpt.tcgcsv.com/8l37,2025-07-14T12:09:58.69,1,,0.01,0.1,5.01,0.06,0.06,Normal,,022/182,Common,Grass,90,Stage 1,[G] Nutrients<br> Heal 40 damage from 1 of your PokÃ©mon.,Rx2,1,[CC] Tackle (40),
630806,Dolliv,Dolliv,https://tcgplayer-cdn.tcgplayer.com/product/630806_200w.jpg,3,24269,https://cpt.tcgcsv.com/8l37,2025-07-14T12:09:58.69,1,,0.01,0.15,5.02,0.13,0.07,Reverse Holofoil,,022/182,Common,Grass,90,Stage 1,[G] Nutrients<br> Heal 40 damage from 1 of your PokÃ©mon.,Rx2,1,[CC] Tackle (40),
630807,Arboliva ex,Arboliva ex,https://tcgplayer-cdn.tcgplayer.com/product/630807_200w.jpg,3,24269,https://cpt.tcgcsv.com/9l37,2025-07-14T12:09:56.493,1,,0.02,0.52,50.0,0.47,0.49,Holofoil,,023/182,Double Rare,Grass,310,Stage 2,"[G] Oil Salvo<br> Choose 1 of your opponent's PokÃ©mon 6 times. <em>(You can choose the same PokÃ©mon more than once.)</em> For each time you chose a PokÃ©mon, do 20 damage to it. This damage isn't affected by Weakness or Resistance.",Rx2,2,[CCC] Aroma Shot (160)<br> This PokÃ©mon recovers from all Special Conditions.,
630808,Team Rocket's Moltres ex,Team Rockets Moltres ex,https://tcgplayer-cdn.tcgplayer.com/product/630808_200w.jpg,3,24269,https://cpt.tcgcsv.com/bl37,2025-07-14T12:10:10.633,1,,0.25,0.86,6.99,0.62,0.82,Holofoil,,031/182,Double Rare,Fire,220,Basic,"[RCC] Flame Screen (110)<br> During your opponent's next turn, this PokÃ©mon takes 50 less damage from attacks <em>(after applying Weakness and Resistance)</em>.",Lx2,2,"[RCCC] Evil Incineration<br> Discard a 182 from this PokÃ©mon. If you do, discard your opponent's Active PokÃ©mon and all attached cards.",F-30
630809,Ethan's Typhlosion,Ethans Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/630809_200w.jpg,3,24269,https://cpt.tcgcsv.com/cl37,2025-07-14T12:10:00.21,1,,0.2,0.77,7.95,0.52,0.59,Reverse Holofoil,,034/182,Rare,Fire,170,Stage 2,[R] Buddy Blast (40+)<br> This attack does 60 more damage for each Ethan's Adventure card in your discard pile.,Wx2,2,[RRC] Steam Artillery (160),
630809,Ethan's Typhlosion,Ethans Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/630809_200w.jpg,3,24269,https://cpt.tcgcsv.com/cl37,2025-07-14T12:10:00.21,1,,0.19,0.49,69.0,0.33,0.35,Holofoil,,034/182,Rare,Fire,170,Stage 2,[R] Buddy Blast (40+)<br> This attack does 60 more damage for each Ethan's Adventure card in your discard pile.,Wx2,2,[RRC] Steam Artillery (160),
630810,Ethan's Slugma,Ethans Slugma,https://tcgplayer-cdn.tcgplayer.com/product/630810_200w.jpg,3,24269,https://cpt.tcgcsv.com/dl37,2025-07-14T12:10:00.077,1,,0.01,0.1,4.95,0.07,0.06,Normal,,035/182,Common,Fire,80,Basic,[R] Steady Firebreathing (20),Wx2,2,,
630810,Ethan's Slugma,Ethans Slugma,https://tcgplayer-cdn.tcgplayer.com/product/630810_200w.jpg,3,24269,https://cpt.tcgcsv.com/dl37,2025-07-14T12:10:00.077,1,,0.02,0.15,4.95,0.1,0.1,Reverse Holofoil,,035/182,Common,Fire,80,Basic,[R] Steady Firebreathing (20),Wx2,2,,
630811,Ethan's Magcargo,Ethans Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/630811_200w.jpg,3,24269,https://cpt.tcgcsv.com/fl37,2025-07-14T12:09:59.84,1,"<strong>Ability: Melt Away</strong> If this PokÃ©mon has no Energy attached, it has no Retreat Cost.",0.01,0.18,5.01,0.14,0.04,Holofoil,,036/182,Rare,Fire,130,Stage 1,[RRR] Lava Burst (70x)<br> Discard up to 5 Fire Energy from this PokÃ©mon. This attack does 70 damage for each card you discarded in this way.,Wx2,3,,
630811,Ethan's Magcargo,Ethans Magcargo,https://tcgplayer-cdn.tcgplayer.com/product/630811_200w.jpg,3,24269,https://cpt.tcgcsv.com/fl37,2025-07-14T12:09:59.84,1,"<strong>Ability: Melt Away</strong> If this PokÃ©mon has no Energy attached, it has no Retreat Cost.",0.1,0.42,4.95,0.29,0.29,Reverse Holofoil,,036/182,Rare,Fire,130,Stage 1,[RRR] Lava Burst (70x)<br> Discard up to 5 Fire Energy from this PokÃ©mon. This attack does 70 damage for each card you discarded in this way.,Wx2,3,,
630812,Misty's Psyduck,Mistys Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/630812_200w.jpg,3,24269,https://cpt.tcgcsv.com/gl37,2025-07-14T12:10:03.157,1,"<strong>Ability: Flustered Leap</strong> Once during your turn, if this PokÃ©mon is on your Bench, you may discard the bottom card of your deck. If you do, discard all cards from this PokÃ©mon and put this PokÃ©mon on top of your deck.",0.01,0.15,5.01,0.09,0.1,Normal,,045/182,Uncommon,Water,70,Basic,[W] Sprinkle Water (30),Lx2,1,,
630812,Misty's Psyduck,Mistys Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/630812_200w.jpg,3,24269,https://cpt.tcgcsv.com/gl37,2025-07-14T12:10:03.157,1,"<strong>Ability: Flustered Leap</strong> Once during your turn, if this PokÃ©mon is on your Bench, you may discard the bottom card of your deck. If you do, discard all cards from this PokÃ©mon and put this PokÃ©mon on top of your deck.",0.2,0.4,4.95,0.31,0.4,Reverse Holofoil,,045/182,Uncommon,Water,70,Basic,[W] Sprinkle Water (30),Lx2,1,,
630813,Misty's Staryu,Mistys Staryu,https://tcgplayer-cdn.tcgplayer.com/product/630813_200w.jpg,3,24269,https://cpt.tcgcsv.com/hl37,2025-07-14T12:10:03.353,1,,0.01,0.1,5.01,0.05,0.04,Normal,,046/180,Common,Water,70,Basic,"[W] Bubble Beam (20)<br> Flip a coin. If heads, your opponent's Active PokÃ©mon is now Paralyzed.",Lx2,1,,
630813,Misty's Staryu,Mistys Staryu,https://tcgplayer-cdn.tcgplayer.com/product/630813_200w.jpg,3,24269,https://cpt.tcgcsv.com/hl37,2025-07-14T12:10:03.353,1,,0.1,0.28,4.95,0.25,0.32,Reverse Holofoil,,046/180,Common,Water,70,Basic,"[W] Bubble Beam (20)<br> Flip a coin. If heads, your opponent's Active PokÃ©mon is now Paralyzed.",Lx2,1,,
630814,Misty's Starmie,Mistys Starmie,https://tcgplayer-cdn.tcgplayer.com/product/630814_200w.jpg,3,24269,https://cpt.tcgcsv.com/jl37,2025-07-14T12:10:03.29,1,,0.01,0.1,5.02,0.06,0.05,Normal,,047/182,Uncommon,Water,100,Stage 1,"[W] Abrupt Flash (60+)<br> If this PokÃ©mon evolved from Misty's Staryu during this turn, this attack does 80 more damage.",Lx2,1,,
630814,Misty's Starmie,Mistys Starmie,https://tcgplayer-cdn.tcgplayer.com/product/630814_200w.jpg,3,24269,https://cpt.tcgcsv.com/jl37,2025-07-14T12:10:03.29,1,,0.15,0.29,5.2,0.23,0.24,Reverse Holofoil,,047/182,Uncommon,Water,100,Stage 1,"[W] Abrupt Flash (60+)<br> If this PokÃ©mon evolved from Misty's Staryu during this turn, this attack does 80 more damage.",Lx2,1,,
630815,Misty's Magikarp,Mistys Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/630815_200w.jpg,3,24269,https://cpt.tcgcsv.com/kl37,2025-07-14T12:10:03.077,1,"<strong>Ability: So Submerged</strong> As long as this PokÃ©mon is on your Bench, prevent all damage from and effects of attacks from your opponent's PokÃ©mon done to this PokÃ©mon.",0.19,0.28,20.0,0.26,0.29,Reverse Holofoil,,048/182,Common,Water,30,Basic,[W] Splash (10),Lx2,1,,
